"unique.mun.NO_MUNICIPIO..x","unique.mun.CO_MUNICIPIO.","unique.mun.SG_UF..x","sum.mun.QT_MAT_ID..2.x","unique.mun.NO_MUNICIPIO..y","unique.mun.SG_UF..y","sum.mun.QT_MAT_ID..2.y","unique.mun.NO_MUNICIPIO..x.x","unique.mun.SG_UF..x.x","sum.mun.QT_MAT_ID..2.x.x","unique.mun.NO_MUNICIPIO..y.y","unique.mun.SG_UF..y.y","sum.mun.QT_MAT_ID..2.y.y","unique.mun.NO_MUNICIPIO..x.x.x","unique.mun.SG_UF..x.x.x","sum.mun.QT_MAT_ID..2.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y","unique.mun.SG_UF..y.y.y","sum.mun.QT_MAT_ID..2.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x","unique.mun.SG_UF..x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y","unique.mun.SG_UF..y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y.y"
"Pouso Alto",3152600,"MG",0.224654377880184,"Pouso Alto","MG",0.163689724816965,"Pouso Alto","MG",0.125573288411541,"Pouso Alto","MG",0.185412814569824,"Pouso Alto","MG",0.269951690821256,"Pouso Alto","MG",0.242022792022792,"Pouso Alto","MG",0.33388108389532,"Pouso Alto","MG",0.362712752029327,"Pouso Alto","MG",0.32583284628872,"Pouso Alto","MG",0.322143809299773,"Pouso Alto","MG",0.473644015469111,"Pouso Alto","MG",0.338575262837908,"Pouso Alto","MG",0.640875531359535,"Pouso Alto","MG",0.8,"Pouso Alto","MG",0.643303985171455,"Pouso Alto","MG",0.688618148986212
"Santana da Vargem",3158300,"MG",0.704274234163218,"Santana da Vargem","MG",0.692307692307692,"Santana da Vargem","MG",0.669354838709677,"Santana da Vargem","MG",0.65034965034965,"Santana da Vargem","MG",0.676923076923077,"Santana da Vargem","MG",0.734513274336283,"Santana da Vargem","MG",0.732142857142857,"Santana da Vargem","MG",0.805555555555556,"Santana da Vargem","MG",0.816519335168939,"Santana da Vargem","MG",0.525666843313902,"Santana da Vargem","MG",0.589815366289458,"Santana da Vargem","MG",0.679093122337188,"Santana da Vargem","MG",1,"Santana da Vargem","MG",1,"Santana da Vargem","MG",1,"Santana da Vargem","MG",1
"São Bento Abade",3160801,"MG",0.157550655198291,"São Bento Abade","MG",0.107988980716253,"São Bento Abade","MG",0.100619892927585,"São Bento Abade","MG",0.203607127335941,"São Bento Abade","MG",0.30241712047387,"São Bento Abade","MG",0.290694411971008,"São Bento Abade","MG",0.196246246246246,"São Bento Abade","MG",0.131873107758965,"São Bento Abade","MG",0.132282568684536,"São Bento Abade","MG",0.21019721019721,"São Bento Abade","MG",0.228648264664096,"São Bento Abade","MG",0.331358534011321,"São Bento Abade","MG",0.327864750160154,"São Bento Abade","MG",0.22584126984127,"São Bento Abade","MG",0.171701047806156,"São Bento Abade","MG",0.403359173126615
"São Gonçalo do Sapucaí",3162005,"MG",0.333155990636306,"São Gonçalo do Sapucaí","MG",0.350186236795506,"São Gonçalo do Sapucaí","MG",0.37813680708284,"São Gonçalo do Sapucaí","MG",0.415853305157218,"São Gonçalo do Sapucaí","MG",0.413756936575729,"São Gonçalo do Sapucaí","MG",0.415681922452168,"São Gonçalo do Sapucaí","MG",0.339685551640011,"São Gonçalo do Sapucaí","MG",0.417732848584961,"São Gonçalo do Sapucaí","MG",0.463037507103618,"São Gonçalo do Sapucaí","MG",0.508926926821567,"São Gonçalo do Sapucaí","MG",0.641133186166299,"São Gonçalo do Sapucaí","MG",0.629714259960339,"São Gonçalo do Sapucaí","MG",0.766713541719645,"São Gonçalo do Sapucaí","MG",0.834664053000707,"São Gonçalo do Sapucaí","MG",0.895171299000805,"São Gonçalo do Sapucaí","MG",0.89136164906798
"São Lourenço",3163706,"MG",0.330934828513943,"São Lourenço","MG",0.376409219522992,"São Lourenço","MG",0.363119895845662,"São Lourenço","MG",0.368546945218498,"São Lourenço","MG",0.417195484888367,"São Lourenço","MG",0.493283282209426,"São Lourenço","MG",0.507560244894057,"São Lourenço","MG",0.559584210331967,"São Lourenço","MG",0.554204823722787,"São Lourenço","MG",0.590267602878198,"São Lourenço","MG",0.58317479250658,"São Lourenço","MG",0.594839389352461,"São Lourenço","MG",0.534752094752095,"São Lourenço","MG",0.795993858179788,"São Lourenço","MG",0.83114621773338,"São Lourenço","MG",0.905759162303665
"São Sebastião do Rio Verde",3164902,"MG",0.0875673595073133,"São Sebastião do Rio Verde","MG",0.216216216216216,"São Sebastião do Rio Verde","MG",0.210772833723653,"São Sebastião do Rio Verde","MG",0.202213279678068,"São Sebastião do Rio Verde","MG",0.193289786223278,"São Sebastião do Rio Verde","MG",0.082512315270936,"São Sebastião do Rio Verde","MG",0.352130325814536,"São Sebastião do Rio Verde","MG",0.436633663366337,"São Sebastião do Rio Verde","MG",0.498299319727891,"São Sebastião do Rio Verde","MG",0.812658227848101,"São Sebastião do Rio Verde","MG",0.832512315270936,"São Sebastião do Rio Verde","MG",0.685446009389671,"São Sebastião do Rio Verde","MG",0.818604651162791,"São Sebastião do Rio Verde","MG",NA,"São Sebastião do Rio Verde","MG",0.891402714932127,"São Sebastião do Rio Verde","MG",NA
"São Tomé das Letras",3165206,"MG",0.33884040322035,"São Tomé das Letras","MG",0.36499021896889,"São Tomé das Letras","MG",0.439340247767214,"São Tomé das Letras","MG",0.384708302913652,"São Tomé das Letras","MG",0.323943661971831,"São Tomé das Letras","MG",0.342465753424658,"São Tomé das Letras","MG",0.388059701492537,"São Tomé das Letras","MG",0.417480035492458,"São Tomé das Letras","MG",0.488115969763659,"São Tomé das Letras","MG",0.510469722693831,"São Tomé das Letras","MG",0.522006008874032,"São Tomé das Letras","MG",0.59208532816193,"São Tomé das Letras","MG",0.585000687568757,"São Tomé das Letras","MG",0.622641509433962,"São Tomé das Letras","MG",0.785714285714286,"São Tomé das Letras","MG",0.815789473684211
"Seritinga",3166402,"MG",0.238974358974359,"Seritinga","MG",0.255482456140351,"Seritinga","MG",0.22018927444795,"Seritinga","MG",0.186131386861314,"Seritinga","MG",0.234113712374582,"Seritinga","MG",0.25,"Seritinga","MG",0.255813953488372,"Seritinga","MG",0.228125,"Seritinga","MG",0.229032258064516,"Seritinga","MG",NA,"Seritinga","MG",NA,"Seritinga","MG",NA,"Seritinga","MG",NA,"Seritinga","MG",NA,"Seritinga","MG",NA,"Seritinga","MG",NA
"Serranos",3167004,"MG",0.24406779661017,"Serranos","MG",0.0491865785460091,"Serranos","MG",0.266025641025641,"Serranos","MG",0.192028985507246,"Serranos","MG",0.229461279461279,"Serranos","MG",0.247926829268293,"Serranos","MG",0.194993742177722,"Serranos","MG",0.159215442092154,"Serranos","MG",0.144331416777237,"Serranos","MG",0.22093023255814,"Serranos","MG",0.279225684608121,"Serranos","MG",0.237373737373737,"Serranos","MG",0.280582524271845,"Serranos","MG",0.577731092436975,"Serranos","MG",0.572314049586777,"Serranos","MG",0.976
"Soledade de Minas",3167806,"MG",0.378787878787879,"Soledade de Minas","MG",0.367647058823529,"Soledade de Minas","MG",0.38961038961039,"Soledade de Minas","MG",0.418604651162791,"Soledade de Minas","MG",0.468354430379747,"Soledade de Minas","MG",0.453488372093023,"Soledade de Minas","MG",0.430336087270394,"Soledade de Minas","MG",0.514567923507126,"Soledade de Minas","MG",0.533622801157871,"Soledade de Minas","MG",0.552279748588473,"Soledade de Minas","MG",0.581140432732385,"Soledade de Minas","MG",0.571428571428571,"Soledade de Minas","MG",0.620689655172414,"Soledade de Minas","MG",0.704918032786885,"Soledade de Minas","MG",0.754385964912281,"Soledade de Minas","MG",0.709556846982924
"Três Pontas",3169406,"MG",0.358760394116576,"Três Pontas","MG",0.430214347527015,"Três Pontas","MG",0.476123307702255,"Três Pontas","MG",0.478799590698741,"Três Pontas","MG",0.523052933499256,"Três Pontas","MG",0.456822039160492,"Três Pontas","MG",0.537240215736696,"Três Pontas","MG",0.564722817863714,"Três Pontas","MG",0.548781291172596,"Três Pontas","MG",0.585089869376952,"Três Pontas","MG",0.616544205448564,"Três Pontas","MG",0.622823466750561,"Três Pontas","MG",0.649268360427633,"Três Pontas","MG",0.704940427656451,"Três Pontas","MG",0.769273178967478,"Três Pontas","MG",0.74075622742612
"Turvolândia",3169802,"MG",0.104406130268199,"Turvolândia","MG",0.219439775910364,"Turvolândia","MG",0.422537878787879,"Turvolândia","MG",0.498628488931665,"Turvolândia","MG",0.375278810408922,"Turvolândia","MG",0.472926447574335,"Turvolândia","MG",0.472128851540616,"Turvolândia","MG",0.44990634198555,"Turvolândia","MG",0.204491616674358,"Turvolândia","MG",0.14845550945136,"Turvolândia","MG",0.517671517671518,"Turvolândia","MG",0.468783068783069,"Turvolândia","MG",0.457323498419389,"Turvolândia","MG",NA,"Turvolândia","MG",NA,"Turvolândia","MG",0.512534818941504
"Varginha",3170701,"MG",0.29425119213462,"Varginha","MG",0.343436827032897,"Varginha","MG",0.388658849950346,"Varginha","MG",0.394159781740208,"Varginha","MG",0.396460115386856,"Varginha","MG",0.415506856651367,"Varginha","MG",0.454894501851631,"Varginha","MG",0.46946496209333,"Varginha","MG",0.490971385883889,"Varginha","MG",0.500073000095347,"Varginha","MG",0.478235221127839,"Varginha","MG",0.482438644729028,"Varginha","MG",0.514060184735868,"Varginha","MG",0.582345503648198,"Varginha","MG",0.669556054227034,"Varginha","MG",0.666924142164749
"Virgínia",3171709,"MG",0.129209621993127,"Virgínia","MG",0.125646311751023,"Virgínia","MG",0.138260097647581,"Virgínia","MG",0.128179650238474,"Virgínia","MG",0.278048087509323,"Virgínia","MG",0.361666815383243,"Virgínia","MG",0.305663567202029,"Virgínia","MG",0.293922560318382,"Virgínia","MG",0.259333668173447,"Virgínia","MG",0.191860465116279,"Virgínia","MG",0.170896407394489,"Virgínia","MG",0.21298313047192,"Virgínia","MG",0.295682387787651,"Virgínia","MG",0.466018543523269,"Virgínia","MG",0.571582323893133,"Virgínia","MG",0.58091690159753
"Rio Pomba",3155801,"MG",0.33933257837216,"Rio Pomba","MG",0.450549450549451,"Rio Pomba","MG",0.434068238784593,"Rio Pomba","MG",0.536699236620372,"Rio Pomba","MG",0.55918783538677,"Rio Pomba","MG",0.636219028741328,"Rio Pomba","MG",0.618446088794926,"Rio Pomba","MG",0.700442786380286,"Rio Pomba","MG",0.726287927062399,"Rio Pomba","MG",0.707070707070707,"Rio Pomba","MG",0.688467180919029,"Rio Pomba","MG",0.624426592673812,"Rio Pomba","MG",0.633647709050344,"Rio Pomba","MG",0.568031916012708,"Rio Pomba","MG",0.775009413617225,"Rio Pomba","MG",0.744173006805724
"Astolfo Dutra",3104601,"MG",0.141502100181807,"Astolfo Dutra","MG",0.117587497248514,"Astolfo Dutra","MG",0.214150594028686,"Astolfo Dutra","MG",0.248096182861488,"Astolfo Dutra","MG",0.247603682262504,"Astolfo Dutra","MG",0.284313387761664,"Astolfo Dutra","MG",0.394134064770704,"Astolfo Dutra","MG",0.40818663231716,"Astolfo Dutra","MG",0.418627641015701,"Astolfo Dutra","MG",0.416614887535728,"Astolfo Dutra","MG",0.464909017387788,"Astolfo Dutra","MG",0.392164948453608,"Astolfo Dutra","MG",0.246583097452487,"Astolfo Dutra","MG",0.0616462194379187,"Astolfo Dutra","MG",0.493727235936868,"Astolfo Dutra","MG",0.568598315998019
"Brás Pires",3108701,"MG",0.218652037617555,"Brás Pires","MG",0.307291666666667,"Brás Pires","MG",0.206260032102729,"Brás Pires","MG",0.24083830032686,"Brás Pires","MG",0.195221405944598,"Brás Pires","MG",0.215807723083306,"Brás Pires","MG",0.238465790704597,"Brás Pires","MG",0.178021978021978,"Brás Pires","MG",0.195037838873455,"Brás Pires","MG",0.551375478229186,"Brás Pires","MG",0.458849363197189,"Brás Pires","MG",0.506417169974116,"Brás Pires","MG",0.463211772232886,"Brás Pires","MG",0.36782720825274,"Brás Pires","MG",0.287012987012987,"Brás Pires","MG",NA
"Divinésia",3121902,"MG",0.360655737704918,"Divinésia","MG",0.415094339622641,"Divinésia","MG",0.527272727272727,"Divinésia","MG",0.5,"Divinésia","MG",0.660377358490566,"Divinésia","MG",0.826086956521739,"Divinésia","MG",0.921052631578947,"Divinésia","MG",0.970588235294118,"Divinésia","MG",0.911764705882353,"Divinésia","MG",0.96969696969697,"Divinésia","MG",0.941176470588235,"Divinésia","MG",0.909090909090909,"Divinésia","MG",0.936170212765957,"Divinésia","MG",0.978723404255319,"Divinésia","MG",1,"Divinésia","MG",1
"Dona Euzébia",3122900,"MG",0.0965645311049211,"Dona Euzébia","MG",0.11351439258416,"Dona Euzébia","MG",0.134981684981685,"Dona Euzébia","MG",0.0904761904761905,"Dona Euzébia","MG",0.148132427843803,"Dona Euzébia","MG",0.12156862745098,"Dona Euzébia","MG",0.10986790986791,"Dona Euzébia","MG",0.168036732577946,"Dona Euzébia","MG",0.0435333896872359,"Dona Euzébia","MG",0.0791438266771078,"Dona Euzébia","MG",0.116793893129771,"Dona Euzébia","MG",0.430820215410108,"Dona Euzébia","MG",0.462857142857143,"Dona Euzébia","MG",0.513287775246773,"Dona Euzébia","MG",0.603703703703704,"Dona Euzébia","MG",0.614672364672365
"Dores do Turvo",3123304,"MG",0.203751065643649,"Dores do Turvo","MG",0.234311385652113,"Dores do Turvo","MG",0.248599033816425,"Dores do Turvo","MG",0.220386421090646,"Dores do Turvo","MG",0.592592592592593,"Dores do Turvo","MG",0.75,"Dores do Turvo","MG",0.736111111111111,"Dores do Turvo","MG",0.7,"Dores do Turvo","MG",0.811320754716981,"Dores do Turvo","MG",0.69811320754717,"Dores do Turvo","MG",0.660714285714286,"Dores do Turvo","MG",0.746014714898835,"Dores do Turvo","MG",0.854838709677419,"Dores do Turvo","MG",0.913793103448276,"Dores do Turvo","MG",0.757575757575758,"Dores do Turvo","MG",0.65
"Ervália",3124005,"MG",0.224596421640757,"Ervália","MG",0.259012520670919,"Ervália","MG",0.212006620034974,"Ervália","MG",0.223365554165725,"Ervália","MG",0.228633181890669,"Ervália","MG",0.232956375709211,"Ervália","MG",0.259157990040742,"Ervália","MG",0.264454529380562,"Ervália","MG",0.281785901391233,"Ervália","MG",0.356224771616741,"Ervália","MG",0.365375854214123,"Ervália","MG",0.276442455715429,"Ervália","MG",0.293617987735635,"Ervália","MG",0.495593404321307,"Ervália","MG",0.470449172576832,"Ervália","MG",0.554489836194987
"Guarani",3128402,"MG",0.241996200269795,"Guarani","MG",0.301593150156157,"Guarani","MG",0.432018447649887,"Guarani","MG",0.485572342452702,"Guarani","MG",0.495776842761415,"Guarani","MG",0.561220841508611,"Guarani","MG",0.507017543859649,"Guarani","MG",0.623904149620105,"Guarani","MG",0.642605633802817,"Guarani","MG",0.735637480798771,"Guarani","MG",0.772386425834702,"Guarani","MG",0.709677419354839,"Guarani","MG",0.691166139796277,"Guarani","MG",0.719298245614035,"Guarani","MG",0.729166666666667,"Guarani","MG",0.702127659574468
"Guidoval",3128808,"MG",0.109559248309376,"Guidoval","MG",0.18571003373239,"Guidoval","MG",0.241972151179312,"Guidoval","MG",0.355120359037128,"Guidoval","MG",0.317660942737908,"Guidoval","MG",0.118351955307263,"Guidoval","MG",0.335632183908046,"Guidoval","MG",0.118271954674221,"Guidoval","MG",0.486214297507017,"Guidoval","MG",0.511322132943755,"Guidoval","MG",0.608882521489971,"Guidoval","MG",0.264195770966975,"Guidoval","MG",0.186224489795918,"Guidoval","MG",NA,"Guidoval","MG",0.459047619047619,"Guidoval","MG",0.468916518650089
"Guiricema",3129004,"MG",0.187585646855809,"Guiricema","MG",0.193624772313297,"Guiricema","MG",0.348502910034359,"Guiricema","MG",0.211835334476844,"Guiricema","MG",0.226434195725534,"Guiricema","MG",0.256373807776963,"Guiricema","MG",0.293771654177746,"Guiricema","MG",0.31454876568191,"Guiricema","MG",0.225308641975309,"Guiricema","MG",0.355187319884726,"Guiricema","MG",0.45242214532872,"Guiricema","MG",0.471983356449376,"Guiricema","MG",0.791950886766712,"Guiricema","MG",0.778761061946903,"Guiricema","MG",0.566530995616781,"Guiricema","MG",0.747456612806703
"Paula Cândido",3148301,"MG",0.0996631662373688,"Paula Cândido","MG",0.056745182012848,"Paula Cândido","MG",0.169953977646285,"Paula Cândido","MG",0.246505875077304,"Paula Cândido","MG",0.355497177748589,"Paula Cândido","MG",0.142070484581498,"Paula Cândido","MG",0.199189189189189,"Paula Cândido","MG",0.172620545073375,"Paula Cândido","MG",0.249117023781493,"Paula Cândido","MG",0.366837090402045,"Paula Cândido","MG",0.445855130784708,"Paula Cândido","MG",0.326434186318782,"Paula Cândido","MG",0.245273631840796,"Paula Cândido","MG",0.240896358543417,"Paula Cândido","MG",0.301484230055659,"Paula Cândido","MG",0.800244902305276
"Piraúba",3151305,"MG",0.432454950590971,"Piraúba","MG",0.514285714285714,"Piraúba","MG",0.552611314943154,"Piraúba","MG",0.665458974101542,"Piraúba","MG",0.694736842105263,"Piraúba","MG",0.688589449541284,"Piraúba","MG",0.832116788321168,"Piraúba","MG",0.894736842105263,"Piraúba","MG",0.902985074626866,"Piraúba","MG",0.881889763779528,"Piraúba","MG",0.858156028368794,"Piraúba","MG",0.874074074074074,"Piraúba","MG",0.868965517241379,"Piraúba","MG",0.946153846153846,"Piraúba","MG",1,"Piraúba","MG",0.779411764705882
"Presidente Bernardes",3153103,"MG",0.242775537634409,"Presidente Bernardes","MG",0.253173394262503,"Presidente Bernardes","MG",0.204656862745098,"Presidente Bernardes","MG",0.220364415862808,"Presidente Bernardes","MG",0.349536366270646,"Presidente Bernardes","MG",0.211538461538462,"Presidente Bernardes","MG",0.245225305878842,"Presidente Bernardes","MG",0.286328257191201,"Presidente Bernardes","MG",0.308657513348589,"Presidente Bernardes","MG",0.37603305785124,"Presidente Bernardes","MG",0.434043302235522,"Presidente Bernardes","MG",0.556078536847768,"Presidente Bernardes","MG",0.612821990958463,"Presidente Bernardes","MG",0.849289076760496,"Presidente Bernardes","MG",0.661858974358974,"Presidente Bernardes","MG",0.584153817573844
"Rodeiro",3156304,"MG",0.11483053572577,"Rodeiro","MG",0.196122791278231,"Rodeiro","MG",0.170195905789126,"Rodeiro","MG",0.17848229409937,"Rodeiro","MG",0.171977917380544,"Rodeiro","MG",0.168975928530069,"Rodeiro","MG",0.562387630348795,"Rodeiro","MG",0.596981170431733,"Rodeiro","MG",0.5746996996997,"Rodeiro","MG",0.670839260312944,"Rodeiro","MG",0.676983327738615,"Rodeiro","MG",0.452763310185185,"Rodeiro","MG",0.30568356374808,"Rodeiro","MG",0.269503546099291,"Rodeiro","MG",0.610658307210031,"Rodeiro","MG",NA
"São Geraldo",3161502,"MG",0.184247818197529,"São Geraldo","MG",0.265906745473309,"São Geraldo","MG",0.346087253799157,"São Geraldo","MG",0.38028298843158,"São Geraldo","MG",0.328450106157113,"São Geraldo","MG",0.414992479146725,"São Geraldo","MG",0.489850114776973,"São Geraldo","MG",0.270035203975978,"São Geraldo","MG",0.178047683310841,"São Geraldo","MG",0.214114422747516,"São Geraldo","MG",0.169848984551293,"São Geraldo","MG",0.444658157020458,"São Geraldo","MG",0.263913824057451,"São Geraldo","MG",0.810005955926147,"São Geraldo","MG",0.333162655743301,"São Geraldo","MG",0.731570061902082
"Senador Firmino",3165701,"MG",0.266580747496778,"Senador Firmino","MG",0.29524546564353,"Senador Firmino","MG",0.333333333333333,"Senador Firmino","MG",0.404255319148936,"Senador Firmino","MG",0.4,"Senador Firmino","MG",0.489258489258489,"Senador Firmino","MG",0.53125,"Senador Firmino","MG",0.855072463768116,"Senador Firmino","MG",0.876923076923077,"Senador Firmino","MG",0.916666666666667,"Senador Firmino","MG",0.904761904761905,"Senador Firmino","MG",0.683959518742127,"Senador Firmino","MG",0.655038500167392,"Senador Firmino","MG",0.65872831324523,"Senador Firmino","MG",1,"Senador Firmino","MG",0.932203389830508
"Silveirânia",3167301,"MG",0.0704545454545455,"Silveirânia","MG",0.249085365853659,"Silveirânia","MG",0.282283218964442,"Silveirânia","MG",0.146825396825397,"Silveirânia","MG",0.26591395756278,"Silveirânia","MG",0.341965471447543,"Silveirânia","MG",0.302654867256637,"Silveirânia","MG",0.332693538067818,"Silveirânia","MG",0.108345120226308,"Silveirânia","MG",0.158814869341185,"Silveirânia","MG",0.238841405508072,"Silveirânia","MG",0.133207070707071,"Silveirânia","MG",0.227668213457077,"Silveirânia","MG",0.182330827067669,"Silveirânia","MG",0.241715399610136,"Silveirânia","MG",0.178571428571429
"Tabuleiro",3167905,"MG",0.232304725168756,"Tabuleiro","MG",0.012546904315197,"Tabuleiro","MG",0.0600068579266202,"Tabuleiro","MG",0.0524748262657779,"Tabuleiro","MG",0.0447647951441578,"Tabuleiro","MG",0.264925373134328,"Tabuleiro","MG",0.183287165281625,"Tabuleiro","MG",0.351899274434486,"Tabuleiro","MG",0.330523255813954,"Tabuleiro","MG",0.288702026735662,"Tabuleiro","MG",0.299935149156939,"Tabuleiro","MG",0.42716049382716,"Tabuleiro","MG",0.588719153936545,"Tabuleiro","MG",0.618828932261768,"Tabuleiro","MG",0.407328098976921,"Tabuleiro","MG",0.405797101449275
"Tocantins",3169000,"MG",0.361337957265913,"Tocantins","MG",0.340413602228465,"Tocantins","MG",0.367521367521368,"Tocantins","MG",0.41117915202109,"Tocantins","MG",0.583723836301156,"Tocantins","MG",0.58134970068751,"Tocantins","MG",0.641255224197776,"Tocantins","MG",0.61968092225603,"Tocantins","MG",0.687495732107682,"Tocantins","MG",0.714762604377824,"Tocantins","MG",0.718318312917707,"Tocantins","MG",0.621914956883735,"Tocantins","MG",0.563262290423416,"Tocantins","MG",0.730243130043927,"Tocantins","MG",0.88034188034188,"Tocantins","MG",0.866071428571429
"Visconde do Rio Branco",3172004,"MG",0.455619415755264,"Visconde do Rio Branco","MG",0.536852987499764,"Visconde do Rio Branco","MG",0.585401862906637,"Visconde do Rio Branco","MG",0.61600401185701,"Visconde do Rio Branco","MG",0.685829921488432,"Visconde do Rio Branco","MG",0.639388548485483,"Visconde do Rio Branco","MG",0.668686868686869,"Visconde do Rio Branco","MG",0.689297653238988,"Visconde do Rio Branco","MG",0.690644533842788,"Visconde do Rio Branco","MG",0.703224598262855,"Visconde do Rio Branco","MG",0.862806601166654,"Visconde do Rio Branco","MG",0.859259259259259,"Visconde do Rio Branco","MG",0.928934010152284,"Visconde do Rio Branco","MG",0.934847541548773,"Visconde do Rio Branco","MG",0.978260869565217,"Visconde do Rio Branco","MG",0.955307262569832
"Águas Vermelhas",3101003,"MG",0.287965420341894,"Águas Vermelhas","MG",0.290268656716418,"Águas Vermelhas","MG",0.295771897275657,"Águas Vermelhas","MG",0.286454265726546,"Águas Vermelhas","MG",0.307377049180328,"Águas Vermelhas","MG",0.294954980867221,"Águas Vermelhas","MG",0.371985157699443,"Águas Vermelhas","MG",0.428298420909563,"Águas Vermelhas","MG",0.316030270385296,"Águas Vermelhas","MG",0.392122463020296,"Águas Vermelhas","MG",0.45376929807231,"Águas Vermelhas","MG",0.450285629863095,"Águas Vermelhas","MG",0.782323081516871,"Águas Vermelhas","MG",0.80457552370452,"Águas Vermelhas","MG",0.719828510182208,"Águas Vermelhas","MG",0.808584668044433
